OrderID,DateKey,CustomerID,ProductID,RepID,Quantity,Discount,SalesAmount,CostAmount,Profit,Region
102953,20240303,194,1076,9,2,0.15,206.22,139.4,66.82,Europe
102954,20251111,106,1060,4,1,0.1,761.52,401.69,359.83,North America
102955,20250601,4,1089,11,2,0.2,1059.32,930.02,129.3,Asia Pacific
102956,20231109,29,1001,11,5,0.0,2704.3,1470.7,1233.6,Asia Pacific
102957,20250419,124,1076,3,3,0.0,402.91,231.5,171.41,North America
102958,20240602,55,1031,2,2,0.15,1025.82,744.46,281.36,North America
102959,20240110,139,1015,15,3,0.1,1076.76,823.13,253.63,Asia Pacific
102960,20240326,177,1017,14,2,0.2,1404.01,865.58,538.43,Asia Pacific
102961,20251011,186,1073,13,5,0.0,2670.4,1523.84,1146.56,Asia Pacific
102962,20240817,22,1036,1,7,0.05,108.74,56.29,52.45,North America
102963,20240514,150,1075,3,5,0.0,3087.45,2037.11,1050.34,North America
102964,20240408,35,1053,1,4,0.15,1259.91,748.61,511.3,North America
102965,20230423,158,1034,11,4,0.15,256.29,137.8,118.49,Asia Pacific
102966,20251101,7,1042,8,4,0.0,1009.91,634.09,375.82,Europe
102967,20231127,236,1017,4,1,0.0,783.49,386.42,397.07,North America
102968,20230520,236,1071,3,4,0.0,1265.48,805.64,459.84,North America
102969,20250620,21,1069,7,2,0.15,681.33,368.6,312.73,Europe
102970,20240531,122,1034,11,3,0.0,253.28,115.75,137.53,Asia Pacific
102971,20240722,233,1051,13,5,0.15,1080.71,723.35,357.36,Asia Pacific
102972,20250425,114,1080,8,3,0.1,940.35,559.0,381.35,Europe
102973,20251228,27,1012,9,5,0.05,2188.31,1147.93,1040.38,Europe
102974,20230428,222,1021,6,1,0.2,31.49,18.58,12.91,Europe
102975,20250606,17,1095,12,1,0.2,87.35,51.81,35.54,Asia Pacific
102976,20251218,150,1045,4,4,0.1,452.87,259.11,193.76,North America
102977,20251122,248,1055,6,5,0.0,1070.24,740.59,329.65,Europe
102978,20230219,169,1032,14,3,0.0,622.2,347.91,274.29,Asia Pacific
102979,20230119,123,1034,14,3,0.1,203.53,103.35,100.18,Asia Pacific
102980,20241226,245,1008,14,5,0.0,1242.36,701.01,541.35,Asia Pacific
102981,20230716,233,1060,12,1,0.2,545.9,323.94,221.96,Asia Pacific
102982,20240712,11,1068,10,2,0.1,817.93,470.22,347.71,Europe
102983,20240327,198,1011,14,1,0.0,219.77,134.85,84.92,Asia Pacific
102984,20231016,182,1028,8,3,0.15,150.4,119.85,30.55,Europe
102985,20240126,180,1007,8,1,0.1,113.45,86.04,27.41,Europe
102986,20230803,114,1047,8,3,0.0,1619.85,928.59,691.26,Europe
102987,20230803,89,1005,1,4,0.05,108.41,52.52,55.89,North America
102988,20230508,185,1069,8,5,0.0,1616.05,743.15,872.9,Europe
102989,20250129,206,1058,3,1,0.0,586.93,399.84,187.09,North America
102990,20240208,147,1087,14,3,0.15,1081.2,873.06,208.14,Asia Pacific
102991,20251118,219,1003,14,4,0.0,288.18,138.58,149.6,Asia Pacific
102992,20231204,248,1000,10,4,0.0,1318.72,611.76,706.96,Europe
102993,20250410,137,1017,14,3,0.0,2914.58,1437.48,1477.1,Asia Pacific
102994,20241214,241,1092,8,1,0.0,226.74,119.72,107.02,Europe
102995,20231227,84,1040,2,1,0.0,643.76,345.93,297.83,North America
102996,20240722,227,1024,3,2,0.15,616.88,494.93,121.95,North America
102997,20230806,121,1044,15,1,0.0,613.15,355.45,257.7,Asia Pacific
102998,20230721,10,1038,8,3,0.2,1015.63,928.95,86.68,Europe
102999,20230117,153,1023,14,1,0.15,192.56,128.13,64.43,Asia Pacific
103000,20231118,172,1092,1,2,0.15,344.16,213.78,130.38,North America
103001,20240601,81,1022,5,3,0.15,580.68,360.26,220.42,North America
103002,20241111,101,1088,7,5,0.15,2180.22,1556.35,623.87,Europe
103003,20240229,15,1019,5,5,0.0,2614.64,1541.51,1073.13,North America
103004,20251015,19,1000,5,1,0.05,388.36,189.65,198.71,North America
103005,20240122,77,1075,10,4,0.0,2469.96,1629.69,840.27,Europe
103006,20250216,120,1067,1,1,0.0,744.6,468.04,276.56,North America
103007,20230408,75,1096,1,1,0.0,674.38,360.67,313.71,North America
103008,20230727,46,1094,8,1,0.0,325.1,214.21,110.89,Europe
103009,20240808,45,1082,8,5,0.15,397.13,227.7,169.43,Europe
103010,20230615,120,1078,2,4,0.0,2148.2,1081.96,1066.24,North America
103011,20230122,84,1099,2,1,0.0,711.47,355.4,356.07,North America
103012,20230603,35,1092,5,3,0.0,607.35,320.67,286.68,North America
103013,20230807,175,1086,2,1,0.2,249.38,207.28,42.1,North America
103014,20241030,95,1006,1,4,0.0,2229.92,1495.47,734.45,North America
103015,20230818,199,1076,6,3,0.15,276.19,186.69,89.5,Europe
103016,20230120,244,1030,10,3,0.0,734.4,475.59,258.81,Europe
103017,20240706,86,1086,14,2,0.0,698.25,464.31,233.94,Asia Pacific
103018,20250807,20,1085,1,2,0.05,844.63,676.15,168.48,North America
103019,20230528,104,1015,7,1,0.05,338.27,244.98,93.29,Europe
103020,20240207,97,1052,14,2,0.15,1054.99,814.22,240.77,Asia Pacific
103021,20240818,65,1036,3,4,0.05,62.14,32.17,29.97,North America
103022,20240102,247,1064,3,1,0.0,15.28,8.68,6.6,North America
103023,20250312,166,1064,14,2,0.05,32.14,19.22,12.92,Asia Pacific
103024,20250706,179,1072,8,1,0.05,184.55,145.71,38.84,Europe
103025,20230314,242,1058,7,2,0.05,899.33,644.9,254.43,Europe
103026,20240425,86,1089,12,2,0.0,1196.0,840.02,355.98,Asia Pacific
103027,20240713,181,1036,6,3,0.1,44.15,24.12,20.03,Europe
103028,20250114,32,1017,12,1,0.05,922.95,479.16,443.79,Asia Pacific
103029,20230410,113,1000,13,4,0.0,1318.72,611.76,706.96,Asia Pacific
103030,20251218,169,1054,14,2,0.2,259.11,236.54,22.57,Asia Pacific
103031,20240522,225,1058,12,3,0.05,1510.87,1083.43,427.44,Asia Pacific
103032,20230915,176,1063,15,2,0.2,1089.18,656.24,432.94,Asia Pacific
103033,20240217,113,1074,13,2,0.2,70.39,56.74,13.65,Asia Pacific
103034,20251224,18,1047,13,5,0.1,3012.92,1919.09,1093.83,Asia Pacific
103035,20240817,229,1026,14,2,0.15,1507.63,842.46,665.17,Asia Pacific
103036,20230923,70,1069,5,2,0.2,517.14,297.26,219.88,North America
103037,20250331,56,1006,14,3,0.15,1573.89,1241.77,332.12,Asia Pacific
103038,20241023,16,1070,15,3,0.0,1975.68,1294.17,681.51,Asia Pacific
103039,20250804,241,1060,6,1,0.0,846.14,401.69,444.45,Europe
103040,20240713,154,1054,8,1,0.05,138.96,106.83,32.13,Europe
103041,20250705,172,1035,4,2,0.0,1137.08,768.9,368.18,North America
103042,20250609,152,1042,8,1,0.2,201.98,158.52,43.46,Europe
103043,20250517,169,1028,15,5,0.2,292.54,247.69,44.85,Asia Pacific
103044,20240901,73,1034,10,4,0.0,337.7,154.34,183.36,Europe
103045,20240218,237,1048,9,1,0.0,399.06,236.86,162.2,Europe
103046,20230125,19,1015,1,2,0.0,712.14,489.96,222.18,North America
103047,20231011,91,1081,12,3,0.0,1364.67,765.72,598.95,Asia Pacific
103048,20250530,176,1006,14,3,0.0,1851.63,1241.77,609.86,Asia Pacific
103049,20231028,42,1051,14,8,0.0,1816.32,1033.36,782.96,Asia Pacific
103050,20251227,52,1086,10,5,0.0,1932.66,1285.14,647.52,Europe
103051,20251027,19,1043,2,1,0.0,681.23,363.56,317.67,North America
103052,20250327,208,1022,3,2,0.0,504.23,265.91,238.32,North America
103053,20230324,16,1016,12,2,0.05,125.65,61.4,64.25,Asia Pacific
103054,20230215,97,1026,15,1,0.0,791.82,376.1,415.72,Asia Pacific
103055,20240909,196,1079,11,1,0.15,184.05,110.73,73.32,Asia Pacific
103056,20250716,147,1070,15,1,0.0,729.12,477.61,251.51,Asia Pacific
103057,20230919,160,1002,9,1,0.1,86.37,66.63,19.74,Europe
103058,20230625,133,1003,6,1,0.0,58.1,27.94,30.16,Europe
103059,20241018,1,1053,11,1,0.0,370.56,187.15,183.41,Asia Pacific
103060,20250421,168,1072,14,2,0.1,349.67,291.42,58.25,Asia Pacific
103061,20240105,87,1038,11,1,0.1,426.57,346.81,79.76,Asia Pacific
103062,20230223,165,1026,14,1,0.05,752.23,376.1,376.13,Asia Pacific
103063,20241120,154,1001,8,7,0.15,3604.29,2306.06,1298.23,Europe
103064,20240102,231,1014,8,1,0.0,359.17,267.68,91.49,Europe
103065,20241005,183,1038,8,1,0.05,450.26,346.81,103.45,Europe
103066,20240114,148,1099,1,2,0.15,1354.64,796.1,558.54,North America
103067,20230314,158,1006,13,3,0.0,1493.25,1001.43,491.82,Asia Pacific
103068,20250703,146,1050,10,1,0.1,36.38,21.59,14.79,Europe
103069,20250509,19,1066,5,2,0.05,197.81,129.83,67.98,North America
103070,20230212,62,1039,7,2,0.0,411.7,293.18,118.52,Europe
103071,20240112,192,1035,11,4,0.0,2054.08,1388.98,665.1,Asia Pacific
103072,20251130,149,1034,2,7,0.0,654.3,299.03,355.27,North America
103073,20230619,130,1094,8,2,0.0,650.2,428.42,221.78,Europe
103074,20230731,199,1074,10,3,0.0,117.84,75.99,41.85,Europe
103075,20230208,184,1053,10,1,0.0,330.86,167.1,163.76,Europe
103076,20240104,131,1073,3,1,0.05,458.28,275.27,183.01,North America
103077,20250126,209,1032,5,1,0.15,218.6,143.8,74.8,North America
103078,20230531,184,1051,7,1,0.1,204.34,129.17,75.17,Europe
103079,20251206,213,1053,1,2,0.15,697.45,414.41,283.04,North America
103080,20251020,213,1085,2,3,0.15,1133.58,1014.22,119.36,North America
103081,20250106,122,1000,11,5,0.1,1839.61,948.23,891.38,Asia Pacific
103082,20230310,51,1083,12,1,0.0,193.33,131.71,61.62,Asia Pacific
103083,20231026,222,1005,9,3,0.15,72.75,39.39,33.36,Europe
103084,20250801,217,1048,3,1,0.0,441.81,262.24,179.57,North America
103085,20250312,148,1075,5,5,0.0,3418.25,2255.37,1162.88,North America
103086,20231023,160,1051,9,2,0.0,454.08,258.34,195.74,Europe
103087,20230722,5,1053,2,4,0.0,1323.44,668.4,655.04,North America
103088,20230302,97,1061,15,1,0.0,182.73,130.61,52.12,Asia Pacific
103089,20250803,241,1011,6,2,0.05,462.29,298.59,163.7,Europe
103090,20250820,13,1037,1,1,0.1,620.44,352.42,268.02,North America
103091,20231127,132,1063,9,8,0.1,4901.33,2624.96,2276.37,Europe
103092,20231204,103,1077,9,5,0.2,2394.12,1971.65,422.47,Europe
103093,20240930,121,1061,12,2,0.05,388.85,292.57,96.28,Asia Pacific
103094,20231002,76,1066,12,3,0.0,251.88,157.05,94.83,Asia Pacific
103095,20231115,19,1055,3,4,0.0,690.48,477.8,212.68,North America
103096,20240811,79,1095,7,1,0.0,98.62,46.79,51.83,Europe
103097,20240518,168,1012,11,5,0.0,2080.57,1036.84,1043.73,Asia Pacific
103098,20240122,240,1075,2,2,0.05,1173.23,814.84,358.39,North America
103099,20250519,40,1075,7,1,0.0,683.65,451.07,232.58,Europe
103100,20250412,104,1021,8,3,0.0,146.42,69.12,77.3,Europe
103101,20251011,124,1052,2,3,0.2,1648.97,1352.18,296.79,North America
103102,20240825,150,1009,1,4,0.15,1044.69,786.78,257.91,North America
103103,20241121,214,1027,9,4,0.15,1955.86,1080.44,875.42,Europe
103104,20240508,188,1055,1,4,0.1,696.0,535.14,160.86,North America
103105,20240504,27,1001,8,4,0.05,2301.9,1317.75,984.15,Europe
103106,20241221,148,1002,2,1,0.0,107.49,74.63,32.86,North America
103107,20240523,108,1024,14,1,0.0,362.87,247.46,115.41,Asia Pacific
103108,20240125,87,1055,13,1,0.0,193.33,133.78,59.55,Asia Pacific
103109,20231022,18,1067,12,1,0.0,600.48,377.45,223.03,Asia Pacific
103110,20250306,86,1074,14,2,0.0,97.41,62.82,34.59,Asia Pacific
103111,20250514,39,1053,13,4,0.15,1394.91,828.82,566.09,Asia Pacific
103112,20240702,55,1085,2,4,0.0,1606.08,1221.43,384.65,North America
103113,20241010,68,1037,10,8,0.0,4981.31,2546.52,2434.79,Europe
103114,20240721,164,1038,3,1,0.05,450.26,346.81,103.45,North America
103115,20250502,130,1040,8,3,0.2,1915.83,1286.86,628.97,Europe
103116,20250208,80,1053,3,1,0.0,410.27,207.2,203.07,North America
103117,20240320,236,1033,5,1,0.0,137.39,67.95,69.44,North America
103118,20231229,43,1079,9,1,0.2,154.66,98.87,55.79,Europe
103119,20230503,157,1055,15,3,0.05,491.97,358.35,133.62,Asia Pacific
103120,20250111,139,1091,14,2,0.05,1822.79,918.22,904.57,Asia Pacific
103121,20241110,44,1058,3,4,0.05,2014.49,1444.58,569.91,North America
103122,20240224,182,1082,7,1,0.15,79.43,45.54,33.89,Europe
103123,20230402,208,1034,4,2,0.0,150.76,68.9,81.86,North America
103124,20230304,165,1060,15,3,0.0,2047.11,971.82,1075.29,Asia Pacific
103125,20240526,195,1082,15,4,0.15,317.7,182.16,135.54,Asia Pacific
103126,20250210,209,1055,2,5,0.1,963.22,740.59,222.63,North America
103127,20230913,40,1076,9,2,0.05,205.79,124.46,81.33,Europe
103128,20230515,103,1045,8,1,0.0,101.45,52.24,49.21,Europe
103129,20250524,238,1069,10,1,0.0,400.78,184.3,216.48,Europe
103130,20250401,27,1090,7,2,0.05,461.56,346.51,115.05,Europe
103131,20230329,154,1081,9,5,0.0,2274.45,1276.2,998.25,Europe
103132,20250914,223,1063,8,4,0.0,3376.47,1627.48,1748.99,Europe
103133,20250402,197,1012,15,3,0.05,1312.99,688.76,624.23,Asia Pacific
103134,20251023,245,1024,12,1,0.0,401.75,273.98,127.77,Asia Pacific
103135,20250831,250,1053,2,1,0.0,410.27,207.2,203.07,North America
103136,20250722,167,1051,7,4,0.05,1069.81,640.68,429.13,Europe
103137,20230501,172,1075,2,4,0.05,2095.05,1455.08,639.97,North America
103138,20251127,226,1056,12,5,0.0,4678.64,2307.83,2370.81,Asia Pacific
103139,20251004,100,1022,8,1,0.0,252.12,132.95,119.17,Europe
103140,20250713,73,1031,6,3,0.2,1603.38,1236.34,367.04,Europe
103141,20241006,180,1042,7,3,0.0,684.13,429.54,254.59,Europe
103142,20241214,112,1033,14,1,0.1,123.65,67.95,55.7,Asia Pacific
103143,20250509,204,1077,7,5,0.0,3710.89,2444.85,1266.04,Europe
103144,20230121,7,1063,7,1,0.0,680.74,328.12,352.62,Europe
103145,20230830,57,1004,14,4,0.2,1502.94,969.76,533.18,Asia Pacific
103146,20240330,220,1020,12,2,0.15,176.86,119.19,57.67,Asia Pacific
103147,20250820,173,1048,7,2,0.15,751.08,524.47,226.61,Europe
103148,20240912,222,1088,7,2,0.0,1025.99,622.54,403.45,Europe
103149,20231030,116,1059,8,4,0.0,2553.56,1430.24,1123.32,Europe
103150,20250313,15,1010,3,6,0.15,2223.83,1835.3,388.53,North America
103151,20250821,239,1071,15,1,0.0,392.3,249.75,142.55,Asia Pacific
103152,20230310,148,1069,4,2,0.2,517.14,297.26,219.88,North America
103153,20230715,180,1059,9,3,0.1,1723.65,1072.68,650.97,Europe
103154,20230520,247,1074,1,6,0.05,223.9,151.98,71.92,North America
103155,20231010,165,1090,14,3,0.2,470.18,419.16,51.02,Asia Pacific
103156,20231108,133,1023,10,8,0.1,1631.09,1025.04,606.05,Europe
103157,20250115,14,1095,12,2,0.0,218.36,103.61,114.75,Asia Pacific
103158,20231004,63,1017,15,2,0.1,1410.28,772.84,637.44,Asia Pacific
103159,20230302,122,1079,13,6,0.0,1159.98,593.22,566.76,Asia Pacific
103160,20230221,189,1028,15,1,0.2,47.18,39.95,7.23,Asia Pacific
103161,20230602,13,1096,2,2,0.05,1281.32,721.34,559.98,North America
103162,20240627,217,1000,2,5,0.2,1476.97,856.46,620.51,North America
103163,20240720,123,1017,11,5,0.1,3948.79,2163.95,1784.84,Asia Pacific
103164,20240913,22,1029,1,6,0.05,232.44,153.62,78.82,North America
103165,20231110,210,1043,15,4,0.1,1977.77,1172.76,805.01,Asia Pacific
103166,20250317,124,1060,1,3,0.15,2157.65,1205.06,952.59,North America
103167,20250427,65,1012,1,3,0.2,1105.67,688.76,416.91,North America
103168,20230407,131,1082,4,2,0.05,158.52,81.32,77.2,North America
103169,20250530,131,1072,2,9,0.1,1573.49,1311.41,262.08,North America
103170,20250408,213,1057,1,1,0.0,659.56,316.44,343.12,North America
103171,20230517,115,1050,9,4,0.05,123.88,69.64,54.24,Europe
103172,20251026,156,1086,5,4,0.0,1546.13,1028.11,518.02,North America
103173,20251007,45,1065,10,2,0.0,631.9,421.3,210.6,Europe
103174,20230419,23,1090,8,3,0.05,558.34,419.16,139.18,Europe
103175,20240630,224,1049,2,3,0.2,56.47,50.53,5.94,North America
103176,20251128,153,1099,11,4,0.15,2999.56,1762.78,1236.78,Asia Pacific
103177,20241023,111,1057,6,2,0.0,1191.46,571.63,619.83,Europe
103178,20240229,75,1068,1,1,0.1,408.97,235.11,173.86,North America
103179,20240921,250,1010,2,6,0.1,2126.78,1657.69,469.09,North America
103180,20230918,162,1093,10,2,0.1,1061.89,655.6,406.29,Europe
103181,20230328,15,1026,4,1,0.2,633.46,376.1,257.36,North America
103182,20240409,103,1059,7,5,0.1,3217.49,2002.34,1215.15,Europe
103183,20230317,167,1057,7,3,0.15,1356.34,765.57,590.77,Europe
103184,20240415,91,1083,12,3,0.1,584.63,442.55,142.08,Asia Pacific
103185,20240218,68,1008,6,1,0.0,248.47,140.2,108.27,Europe
103186,20250404,188,1040,1,1,0.0,798.26,428.95,369.31,North America
103187,20250613,208,1043,1,5,0.2,2724.92,1817.78,907.14,North America
103188,20241226,45,1049,9,4,0.05,89.42,67.38,22.04,Europe
103189,20240401,211,1015,14,3,0.0,1196.4,823.13,373.27,Asia Pacific
103190,20241014,235,1013,3,7,0.0,1159.14,657.54,501.6,North America
103191,20241102,45,1068,10,2,0.0,908.81,470.22,438.59,Europe
103192,20240509,129,1063,12,1,0.2,609.94,367.49,242.45,Asia Pacific
103193,20251204,190,1068,7,5,0.0,2515.46,1301.5,1213.96,Europe
103194,20240819,22,1034,1,4,0.0,337.7,154.34,183.36,North America
103195,20240325,185,1056,6,4,0.0,3380.7,1667.59,1713.11,Europe
103196,20240429,131,1058,3,2,0.05,1007.25,722.29,284.96,North America
103197,20241007,56,1036,15,2,0.0,32.7,16.08,16.62,Asia Pacific
103198,20240911,193,1050,8,2,0.15,62.07,39.0,23.07,Europe
103199,20251107,140,1087,5,2,0.05,891.91,644.4,247.51,North America
103200,20241023,143,1090,7,6,0.0,1316.52,938.92,377.6,Europe
103201,20250127,136,1054,4,3,0.2,388.67,354.81,33.86,North America
103202,20231016,62,1047,8,1,0.15,458.96,309.53,149.43,Europe
103203,20241221,95,1077,5,5,0.0,3351.77,2208.25,1143.52,North America
103204,20240929,241,1046,7,5,0.2,2470.68,1710.86,759.82,Europe
103205,20230823,247,1048,1,5,0.1,1603.35,1057.4,545.95,North America
103206,20240220,217,1007,1,2,0.0,252.11,172.08,80.03,North America
103207,20250726,99,1000,1,1,0.0,408.8,189.65,219.15,North America
103208,20240513,145,1075,5,6,0.15,3149.2,2444.53,704.67,North America
103209,20250831,191,1098,9,1,0.2,609.91,361.77,248.14,Europe
103210,20240925,56,1004,12,3,0.0,1578.09,814.6,763.49,Asia Pacific
103211,20251016,210,1029,15,3,0.0,135.45,85.04,50.41,Asia Pacific
103212,20230425,92,1084,3,1,0.05,36.74,21.11,15.63,North America
103213,20250720,220,1036,12,2,0.1,32.59,17.81,14.78,Asia Pacific
103214,20241104,124,1022,5,4,0.05,865.33,480.35,384.98,North America
103215,20251031,52,1061,8,4,0.1,815.71,647.83,167.88,Europe
103216,20230725,66,1049,6,3,0.0,63.03,45.12,17.91,Europe
103217,20230904,216,1099,14,1,0.2,569.18,355.4,213.78,Asia Pacific
103218,20250127,221,1081,14,4,0.0,2256.25,1265.99,990.26,Asia Pacific
103219,20230527,210,1018,12,5,0.1,782.68,626.6,156.08,Asia Pacific
103220,20230428,175,1011,3,2,0.05,372.82,240.8,132.02,North America
103221,20240216,75,1003,3,1,0.2,52.06,31.29,20.77,North America
103222,20231229,149,1099,5,11,0.0,7826.17,3909.4,3916.77,North America
103223,20230517,64,1086,9,3,0.2,748.13,621.84,126.29,Europe
103224,20250815,126,1028,11,4,0.15,248.66,198.15,50.51,Asia Pacific
103225,20230119,130,1009,8,1,0.1,246.91,175.62,71.29,Europe
103226,20230714,84,1069,5,2,0.1,581.78,297.26,284.52,North America
103227,20231126,79,1034,8,8,0.1,542.74,275.6,267.14,Europe
103228,20230624,143,1051,10,2,0.2,363.26,258.34,104.92,Europe
103229,20250928,47,1058,14,7,0.05,3903.08,2798.87,1104.21,Asia Pacific
103230,20240324,122,1010,13,3,0.0,1181.54,828.84,352.7,Asia Pacific
103231,20250803,37,1062,3,2,0.05,377.12,235.67,141.45,North America
103232,20230521,65,1023,2,3,0.0,679.62,384.39,295.23,North America
103233,20250127,105,1038,6,2,0.0,1049.49,767.93,281.56,Europe
103234,20250718,228,1080,2,4,0.1,1253.8,745.34,508.46,North America
103235,20230403,66,1090,7,6,0.1,1057.91,838.32,219.59,Europe
103236,20230827,57,1097,11,1,0.1,201.83,138.92,62.91,Asia Pacific
103237,20230724,232,1072,14,3,0.2,375.98,352.53,23.45,Asia Pacific
103238,20240713,164,1094,2,3,0.0,1092.34,719.75,372.59,North America
103239,20230902,142,1096,5,3,0.0,2023.14,1082.01,941.13,North America
103240,20250411,180,1013,8,1,0.1,165.0,104.0,61.0,Europe
103241,20250713,39,1057,13,2,0.2,1055.29,632.87,422.42,Asia Pacific
103242,20231022,11,1007,8,6,0.0,675.3,460.92,214.38,Europe
103243,20241001,92,1019,2,3,0.2,1255.03,924.91,330.12,North America
103244,20250505,85,1007,7,3,0.0,418.69,285.77,132.92,Europe
103245,20230117,213,1031,4,1,0.2,431.02,332.35,98.67,North America
103246,20230312,220,1052,12,3,0.1,1496.04,1090.47,405.57,Asia Pacific
103247,20231101,76,1024,15,5,0.0,1619.95,1104.75,515.2,Asia Pacific
103248,20251027,235,1005,5,5,0.05,168.04,81.41,86.63,North America
103249,20250327,7,1024,9,5,0.0,2008.74,1369.89,638.85,Europe
103250,20250331,37,1043,5,1,0.05,647.17,363.56,283.61,North America
103251,20230712,2,1036,4,2,0.15,24.82,14.36,10.46,North America
103252,20240612,44,1095,5,4,0.05,374.74,187.17,187.57,North America
103253,20230620,81,1051,3,2,0.1,408.67,258.34,150.33,North America
103254,20230908,91,1023,14,5,0.1,1019.43,640.65,378.78,Asia Pacific
103255,20240624,19,1003,3,3,0.05,185.46,93.88,91.58,North America
103256,20240220,196,1091,13,4,0.0,3466.09,1658.72,1807.37,Asia Pacific
103257,20250304,121,1069,11,2,0.0,801.56,368.6,432.96,Asia Pacific
103258,20230125,146,1056,7,1,0.0,754.62,372.23,382.39,Europe
103259,20241029,208,1081,3,3,0.05,1452.01,857.61,594.4,North America
103260,20240923,67,1013,1,4,0.0,662.37,375.74,286.63,North America
103261,20240519,149,1029,4,4,0.1,146.81,102.41,44.4,North America
103262,20231202,234,1044,8,8,0.1,4414.68,2843.6,1571.08,Europe
103263,20240229,210,1072,14,1,0.15,149.14,131.61,17.53,Asia Pacific
103264,20240513,42,1006,11,2,0.15,947.72,747.73,199.99,Asia Pacific
103265,20250804,242,1021,9,1,0.05,46.37,23.04,23.33,Europe
103266,20240921,204,1079,10,2,0.0,433.06,221.47,211.59,Europe
103267,20241218,15,1073,1,1,0.05,458.28,275.27,183.01,North America
103268,20231205,184,1024,9,4,0.0,1295.96,883.8,412.16,Europe
103269,20241020,197,1004,13,3,0.15,1341.38,814.6,526.78,Asia Pacific
103270,20250819,52,1087,10,1,0.0,469.43,322.2,147.23,Europe
103271,20240304,229,1093,15,3,0.0,1982.2,1101.41,880.79,Asia Pacific
103272,20250617,128,1009,14,1,0.15,289.15,217.77,71.38,Asia Pacific
